participant_id,content_language,finished_study,study_name,aesthetics,thinking,colorage,data_bored,data_compare,data_fun,data_science,data_selfLearn,bored_median_colorage,compare_median_colorage,fun_median_colorage,science_median_colorage,selfLearn_median_colorage,data_wasBoring,wasBoring_reversed,data_wasEnjoyable,data_wasFun,data_wasInteresting,boring_lowExtreme,boring_highExtreme,enjoyable_lowExtreme,enjoyable_highExtreme,fun_lowExtreme,fun_highExtreme,interesting_lowExtreme,interesting_highExtreme,totalExtremes,variance_noReverse,std_imi,isStdImi0,variance_reverse,AttentionCheck,AttentionCheck_binary,IntrinsicMotivation,data_comments,satisficing,average_ABS_rating_diff,average_rating_diff,num_correctAns,overall_score,retake,retake 2,age,gender,ip_country,ip_city,multinational,father,mother,education,normal vision,country0,years0,country1,country2,country3,country4,country5,years1,years2,years3,years4,years5,lang0,lang1,lang2,lang3,lang4,lang5,lang6,fluency1,fluency2,fluency3,fluency4,fluency5,fluency6,urban,web_usage,profession,id,cvd,screen,normalvision,time_stamp,ctry6,user_agent,timestamp,timestamp_page_load,timestamp_motivation_1,timestamp_motivation_1_inDays,timestamp_motivation_date,timestamp_motivation_2,elapsedTime,timestamp_demographics,timestamp_lighting1,predicted_age,abs_diff_ages,diff-ages
47717,en,1,color-age,0,0,1,,,,,,,,,,,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,4.266666667,0,1,4,,not engaged,,,19,,0,first/missing,43,0,Poland,Wroc?aw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,42780,0,0,0,04/05/2017 2:50 PM,0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,04/05/2017 2:51 PM,04/05/2017 2:46 PM,1.49143E+12,17261.90779,01/01/1970 4:47:42 AM,1.49143E+12,283056,,04/05/2017 2:46 PM,48.33778856,5.337788558,5.337788558
47719,en,1,color-age,0,0,1,3,2,3,3,3,0,0,0,0,0,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0.333333333,0.577350269,0,3.377777778,0.666666667,1,3.5,,not engaged,,,9999,,0,first/missing,,1,United Kingdom,Blackwood,,,,college,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,7,,44559,0,0,0,04/05/2017 3:36 PM,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/601.7.8",04/05/2017 3:37 PM,04/05/2017 3:27 PM,1.49143E+12,17261.93679,01/01/1970 4:47:42 AM,1.49143E+12,494376,,04/05/2017 3:29 PM,,,
47721,en,1,color-age,0,0,1,,,3,,,,,0,,,4,4,,,,0,0,0,0,0,0,0,0,0,,,,2.285714286,,,1,,not engaged,,,61,,0,first/missing,,1,United Kingdom,Blackwood,,,,college,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,4,,44560,0,0,1,04/05/2017 3:51 PM,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/601.7.8",04/05/2017 3:51 PM,04/05/2017 3:39 PM,1.49143E+12,17261.94744,01/01/1970 4:47:42 AM,1.49143E+12,431929,,04/05/2017 3:45 PM,,,
47724,en,1,color-age,0,0,1,4,2,3,5,3,1,0,0,1,0,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,1,0,5.733333333,2,0,4.5,,not engaged,,,58,,0,first/missing,16,1,Brazil,São Carlos,,,,high school,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,6,,42781,0,1,1,04/05/2017 5:50 PM,0,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",04/05/2017 5:50 PM,04/05/2017 5:45 PM,1.49144E+12,17262.0325,01/01/1970 4:47:42 AM,1.49144E+12,290747,,04/05/2017 5:46 PM,13.04771109,2.952288908,-2.952288908
47725,en,1,color-age,0,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,not engaged,,,60,,0,first/missing,32,0,United States,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,42782,0,0,0,04/05/2017 6:40 PM,0,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",04/05/2017 6:40 PM,04/05/2017 6:32 PM,1.49144E+12,17262.064,01/01/1970 4:47:42 AM,1.49144E+12,486052,,04/05/2017 6:32 PM,14.73105108,17.26894892,-17.26894892
47727,en,1,color-age,0,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,not engaged,,,61,,,first/missing,27,,United States,Charlottesville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42784,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",04/05/2017 7:48 PM,04/05/2017 7:40 PM,1.49145E+12,17262.11181,01/01/1970 4:47:42 AM,1.49145E+12,438648,,04/05/2017 7:41 PM,14.73210343,12.26789657,-12.26789657
47728,en,1,color-age,0,0,1,3,4,5,2,5,0,1,1,0,1,1,7,5,6,5,1,0,0,0,0,0,0,0,1,4.916666667,2.217355783,0,8.711111111,1.666666667,0,5.75,,not engaged,,,61,,0,first/missing,0,0,United States,Columbia,,,,graduate school,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,4,,42786,0,0,0,04/05/2017 8:34 PM,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0 Mobile/14C92 Safari/602.1",04/05/2017 8:34 PM,04/05/2017 8:23 PM,1.49145E+12,17262.1422,01/01/1970 4:47:42 AM,1.49145E+12,596816,,04/05/2017 8:26 PM,0,0,0
47729,en,0,color-age,0,0,1,3,5,4,2,4,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,not engaged,,,9999,,,first/missing,,,United States,Athens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",04/05/2017 8:52 PM,04/05/2017 8:52 PM,1.49145E+12,17262.16174,01/01/1970 4:47:42 AM,0,-1.49145E+12,,04/05/2017 8:53 PM,,,
47730,en,0,color-age,0,0,1,1,3,3,4,4,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,not engaged,,,9999,,,first/missing,,,United Kingdom,Blackwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mozilla/5.0 (Linux; Android 6.0; EVA-L09 Build/HUAWEIEVA-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.132 Mobile Safari/537.36",04/05/2017 11:43 PM,04/05/2017 11:43 PM,1.49146E+12,17262.27947,01/01/1970 4:47:42 AM,0,-1.49146E+12,,04/05/2017 11:44 PM,,,
47732,en,1,color-age,0,0,1,5,5,5,4,5,1,1,1,0,1,5,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,2.4,0,1,3,,not engaged,,,60,,0,first/missing,0,0,United States,Tucson,,,,college,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,9,,42788,0,0,0,04/06/2017 12:50 AM,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",04/06/2017 12:50 AM,04/06/2017 12:44 AM,1.49146E+12,17262.32318,01/01/1970 4:47:42 AM,1.49147E+12,325716,,04/06/2017 12:45 AM,0,0,0
47733,en,1,color-age,0,0,1,4,4,4,4,5,1,1,0,0,1,3,5,5,5,5,0,0,0,0,0,0,0,0,0,1,1,0,6.666666667,0,1,5,,not engaged,,,57,,0,first/missing,,0,United States,Mesa,,,,college,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,7,,44565,0,0,1,04/06/2017 1:03 AM,0,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",04/06/2017 1:04 AM,04/06/2017 12:53 AM,1.49147E+12,17262.32906,01/01/1970 4:47:42 AM,1.49147E+12,628016,,04/06/2017 12:55 AM,,,
47735,es,0,color-age,0,0,1,2,2,3,4,3,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,not engaged,,,9999,,,first/missing,,,Chile,Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",04/06/2017 5:04 AM,04/06/2017 5:04 AM,1.49148E+12,17262.50341,01/01/1970 4:47:43 AM,0,-1.49148E+12,,04/06/2017 5:05 AM,,,
47736,en,1,color-age,0,0,1,1,4,3,5,5,0,1,0,1,1,4,4,4,4,2,0,0,0,0,0,0,0,0,0,1,1,0,3.6,0.666666667,1,3.5,,engaged,,,53,,0,first/missing,28,1,Netherlands,Voorburg,,,,,,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,6,,42789,0,1,0,04/06/2017 6:54 AM,0,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,04/06/2017 6:55 AM,04/06/2017 6:40 AM,1.49149E+12,17262.57087,01/01/1970 4:47:43 AM,1.49149E+12,805739,,04/06/2017 6:43 AM,16.7863106,11.2136894,-11.2136894
47738,en,1,color-age,0,0,1,3,3,5,4,5,0,0,1,0,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,4.266666667,0,1,4,,not engaged,,,64,,0,first/missing,18,0,United States,Lehigh Acres,,,,high school,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,11,,42790,0,0,0,04/06/2017 12:42 PM,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",04/06/2017 12:43 PM,04/06/2017 12:33 PM,1.49151E+12,17262.81484,01/01/1970 4:47:43 AM,1.49151E+12,589384,,04/06/2017 12:33 PM,14.03522456,3.964775443,-3.964775443
47740,en,1,color-age,0,0,1,3,3,3,3,4,0,0,0,0,0,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0.25,0.5,0,4.9,1,0,4.25,,not engaged,,,55,,0,first/missing,47,1,United States,Asheville,,,,college,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,3,,42791,0,1,1,04/06/2017 1:16 PM,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",04/06/2017 1:16 PM,04/06/2017 1:08 PM,1.49151E+12,17262.83996,01/01/1970 4:47:43 AM,1.49151E+12,425765,,04/06/2017 1:09 PM,17.14775268,29.85224732,-29.85224732
47741,en,1,color-age,0,0,1,4,4,4,4,4,1,1,0,0,0,5,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,2.4,0,1,3,,not engaged,,,51,,0,first/missing,0,1,United States,Oswego,,,,college,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,3,,42793,0,0,0,04/06/2017 1:37 PM,0,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",04/06/2017 1:38 PM,04/06/2017 1:30 PM,1.49151E+12,17262.85477,01/01/1970 4:47:43 AM,1.49151E+12,438170,,04/06/2017 1:31 PM,0,0,0
226739992,en,0,color-age,0,0,1,4,3,5,4,3,1,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,9999,,,first/missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/13/2016 11:47 AM,,1.47638E+12,17087.78322,01/01/1970 4:44:48 AM,0,-1.47638E+12,,10/13/2016 11:48 AM,,,
501725212,en,1,color-age,0,0,1,2,3,4,4,4,0,0,0,0,0,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,1,0,5.733333333,2,0,4.5,,,,,62,,0,first/missing,,1,,,,,,graduate school,,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,4,,40372,0,0,1,08/23/2016 8:23 AM,0,"{\""browser\"":\""Mobile Safari 9.0\"",\""major\"":\""9\"",\""os\"":\""iOS 9.3.2\"",\""device\"":\""tablet Apple\"",\""browserSize\"":\""980x642\"",\""screenSize\"":\""768x1024\""}",08/23/2016 8:24 AM,,1.47197E+12,17036.63535,01/01/1970 4:43:57 AM,1.47197E+12,547696,,08/23/2016 8:15 AM,,,
1213518657,en,0,color-age,0,0,1,4,3,5,5,5,1,0,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,9999,,,first/missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2016 12:11 AM,,1.47626E+12,17086.29955,01/01/1970 4:44:46 AM,0,-1.47626E+12,,,,,
1306568577,en,0,color-age,0,0,1,3,4,4,4,4,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,9999,,,first/missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/21/2016 12:49 PM,,1.47708E+12,17095.82605,01/01/1970 4:44:56 AM,0,-1.47708E+12,,,,,
1930150778,en,1,color-age,0,0,1,3,1,5,1,3,0,0,1,0,0,4,4,2,1,1,0,0,0,0,1,0,1,0,2,2,1.414213562,0,1.655555556,2.666666667,0,2,,not engaged,,,61,,0,first/missing,0,0,,,,,,graduate school,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,3,,42651,0,1,0,03/28/2017 7:43 PM,0,"{\""browser\"":\""Mobile Safari 10.0\"",\""major\"":\""10\"",\""os\"":\""iOS 10.1\"",\""device\"":\""mobile Apple\"",\""browserSize\"":\""980x1461\"",\""screenSize\"":\""375x667\""}",03/28/2017 7:44 PM,,1.49075E+12,17254.10782,01/01/1970 4:47:34 AM,1.49076E+12,566996,,03/28/2017 7:37 PM,0,0,0
2147483647,en,0,color-age,0,0,1,1,3,5,5,5,0,0,1,1,1,1,7,5,5,7,1,0,0,0,0,0,0,1,2,6.333333333,2.516611478,0,9.611111111,1.333333333,0,6,,not engaged,,,9999,,,first/missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/25/2017 10:03 PM,,1.4905E+12,17251.20579,01/01/1970 4:47:31 AM,1.4905E+12,442874,,08/12/2016 1:35 AM,,,
34115,,1,analytic_test_2,0,1,0,,5,,2,5,,1,,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,I want to learn more about myself :),,,,,8,1,retake,29,1,United States,Mountain View,1,United States,United States,graduate school,,United States,3,United States,,,,,25,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",07/01/2016 9:39 PM,07/01/2016 9:38 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34119,,1,analytic_test_2,0,1,0,,5,,3,5,,1,,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,-2,0,first/missing,16,2,United States,Heavener,1,United States,United Kingdom,high school,,United States,11,United Kingdom,,,,,5,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,Mozilla/5.0 (Windows NT 6.1; rv:43.0) Gecko/20100101 Firefox/43.0,07/02/2016 2:45 AM,07/02/2016 2:44 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34122,,1,analytic_test_2,0,1,0,,3,,5,5,,0,,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,4,0,first/missing,15,0,United States,Kent,0,Cambodia,China,graduate school,,United States,15,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",07/02/2016 3:12 AM,07/02/2016 3:08 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34123,,0,analytic_test_2,0,1,0,,3,,5,5,,0,,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,999,,first/missing,,,United States,Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",07/02/2016 3:17 AM,07/02/2016 3:17 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34125,,1,analytic_test_2,0,1,0,,2,,5,5,,0,,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,Curious,,,,,3,0,first/missing,47,1,Sweden,,0,Germany,Sweden,PhD,,Sweden,47,,,,,,0,0,0,0,0,Swedish,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",07/02/2016 5:21 AM,07/02/2016 5:20 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34126,,1,analytic_test_2,0,1,0,,2,,3,4,,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,14,0,first/missing,37,0,United Kingdom,Ballynahinch,0,Ireland,United Kingdom,college,,United Kingdom,37,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",07/02/2016 5:21 AM,07/02/2016 5:20 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34128,,1,analytic_test_2,0,1,0,,5,,3,5,,1,,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,understand myself better,,,,,3,0,first/missing,32,1,Singapore,Singapore,0,Singapore,Malaysia,college,,Singapore,32,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",07/02/2016 6:01 AM,07/02/2016 6:00 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34130,,0,analytic_test_2,0,1,0,,3,,5,5,,0,,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,999,,first/missing,,,Sweden,Västerås,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mozilla/5.0 (Linux; Android 5.1.1; SM-J500FN Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",07/02/2016 9:09 AM,07/02/2016 9:08 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34131,,1,analytic_test_2,0,1,0,,3,,5,5,,0,,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,4,0,first/missing,16,1,Sweden,Västerås,0,Iraq,Iraq,high school,,Sweden,16,,,,,,0,0,0,0,0,Swedish,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Linux; Android 5.1.1; SM-J500FN Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",07/02/2016 9:10 AM,07/02/2016 9:09 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34132,,1,analytic_test_2,0,1,0,,3,,5,4,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,-8,0,first/missing,16,1,Sweden,Västerås,0,Iraq,Iraq,high school,,Sweden,16,,,,,,0,0,0,0,0,Swedish,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Linux; Android 5.1.1; SM-J500FN Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",07/02/2016 9:17 AM,07/02/2016 9:17 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34134,,1,analytic_test_2,0,1,0,,3,,3,5,,0,,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,Curious,,,,,18,0,first/missing,50,1,United States,Oakland,0,United States,United States,graduate school,,United States,50,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",07/02/2016 9:41 AM,07/02/2016 9:40 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34135,,1,analytic_test_2,0,1,0,,3,,5,4,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,"I like science, it's interesting and I'm waiting for my partner to come home!",,,,,-4,0,first/missing,43,1,United Kingdom,Bangor,1,United Kingdom,United Kingdom,graduate school,,United Kingdom,31,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,07/02/2016 12:03 PM,07/02/2016 12:01 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34136,,1,analytic_test_2,0,1,0,,2,,3,4,,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,2,0,first/missing,62,1,France,Vieussan,1,Canada,Canada,college,,France,10,Canada,,,,,60,0,0,0,0,French,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/537.86.6",07/02/2016 1:42 PM,07/02/2016 1:39 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34139,,1,analytic_test_2,0,1,0,,1,,3,4,,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,To help researchers,,,,,-9,0,first/missing,40,1,Australia,Maroubra,1,Greece,Greece,graduate school,,Australia,40,Australia,,,,,40,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",07/02/2016 2:20 PM,07/02/2016 2:19 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34141,,1,analytic_test_2,0,1,0,,2,,3,5,,0,,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,6,1,retake,15,1,Finland,Raisio,0,Finland,Finland,high school,,Finland,15,,,,,,0,0,0,0,0,Finnish,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36 OPR/38.0.2220.31",07/02/2016 2:56 PM,07/02/2016 2:55 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34142,,1,analytic_test_2,0,1,0,,5,,5,5,,1,,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,Curiosity,,,,,4,0,first/missing,32,1,United States,Henderson,0,United States,United States,college,,United States,32,,,,,,0,0,0,0,0,English,English,,,,,,4,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPad; CPU OS 9_2_1 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.104 Mobile/13D15 Safari/601.1.46",07/02/2016 3:29 PM,07/02/2016 3:28 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34144,,1,analytic_test_2,0,1,0,,5,,5,5,,1,,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,5,0,first/missing,38,0,Australia,Sydney,1,United Kingdom,United Kingdom,PhD,,United States,11,United Kingdom,,,,,22,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",07/02/2016 3:54 PM,07/02/2016 3:53 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34146,,1,analytic_test_2,0,1,0,,4,,3,5,,1,,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,5,0,first/missing,27,1,Belarus,Gomel,0,Belarus,Belarus,college,,Belarus,27,,,,,,0,0,0,0,0,Russian,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",07/02/2016 4:15 PM,07/02/2016 4:14 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34147,,1,analytic_test_2,0,1,0,,3,,3,4,,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,7,0,first/missing,14,1,United States,Jacksonville,0,United States,United States,college,,United States,14,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",07/02/2016 5:28 PM,07/02/2016 5:27 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34148,,1,analytic_test_2,0,1,0,,5,,5,5,,1,,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,Knowing my self a bit more.,,,,,-3,0,first/missing,16,0,Norway,Oslo,0,Viet Nam,Viet Nam,pre-high school,,Norway,16,,,,,,0,0,0,0,0,Norwegian,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",07/02/2016 6:05 PM,07/02/2016 6:04 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
34149,,1,analytic_test_2,0,1,0,,3,,3,5,,0,,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,2,0,first/missing,18,0,Canada,Toronto,1,,,high school,,Canada,7,Congo,,,,,11,0,0,0,0,French,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",07/02/2016 6:29 PM,07/02/2016 6:19 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
